"","SMILES","E","HOMO-LUMO gap"
"3267","CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C",338.276,5.7366843
"3269","CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O",258.692,5.7260724
"3270","CC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5",372.49,4.8376659
"3271","CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)OCC5=CC=CC=C5",330.883,5.5911108
"3272","CCC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)CC)C)C=CC(=C4)OC(=O)CC",393.503,6.010689
"3273","CC(=O)OC1=CC2=C(C=C1)C3CCC4(C(C3CC2)CCC4=O)C",266.293,5.7753225
"3274","CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OC(=O)CCC(=O)O",296.671,5.6305653
"3275","CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2",291.293,4.5399885
"3276","C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO",129.733,4.024359
"3277","CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC",220.347,4.4627121
"3278","CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl",155.635,4.9475943
"3279","CCC(CO)NCCNC(CC)CO",230.468,7.9110354
"3280","CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC",325.759,4.6036599
"3281","CCC(C=CCl)(C#C)O",95.477,6.6563823
"3282","CCOC1=CC=CC=C1C(=O)N",125.975,5.4868965
"3283","CCOCC",90.549,9.3137109
"3284","C#CC1(CCCCC1)OC(=O)N",140.121,7.7736249
"3286","CCOP(=S)(OCC)SCSP(=S)(OCC)OCC",220.294,5.8662039
"3288","CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C#C)O)C",295.585,5.0678625
"3289","CCCSP(=O)(OCC)SCCC",181.403,6.4452327
"3290","CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31",260.428,4.7497776
"3291","CCC1(CC(=O)NC1=O)C",117.607,6.3750309
"3292","CCN1C(=O)C(NC1=O)C2=CC=CC=C2",145.755,6.2411577
"3293","CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C",200.534,4.1802723
"3294","CCOC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2",148.865,3.0499689
"3296","CCOC(=O)C1=C(C(=C(N1)C)C(=O)OC(C)(C)C)CC(=O)OC",255.85,5.2534347
"3297","CCOC(=O)C(CS)N",110.604,6.329046
"3298","CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC",340.88,6.3704052
"3299","CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F",196.58,4.7043369
"3300","CCOC(=O)C1=CC=C(C=C1)NC(=O)CN2CCCCC2",243.943,4.9750764
"3301","C(CN)N",73.16,8.4204066
"3302","CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O",319.263,6.9001839
"3303","CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1",259.061,5.2384692
"3305","CC(O)(P(=O)(O)O)P(=O)(O)O",90.056,8.0838189
"3306","CCNCC(C1=CC(=CC=C1)O)O",159.473,5.9315079
"3307","CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C",195.841,4.6314141
"3308","CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O",235.764,4.7846064
"3309","CCN1C(C2=CC=CC=C2C1=O)NC3=CC=C(C=C3)OCCN4CCCCC4",324.489,4.3674771
"3311","CCSC(=NC1=CC=C(C=C1)C(F)(F)F)N",136.833,5.5228137
"3312","CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C",319.901,3.0328266
"3313","CC1C(CCC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O",264.75,5.1799677
"3314","COC1=C(C=CC(=C1)CC=C)O",132.499,5.6912436
"3316","CCCCCCOC1=CC=CC=C1C(=O)N",201.262,5.4787335
"3318","CCCCCC=CCC=CCC=CCC=CCCC(C)C(=O)NCCF",378.572,6.6136626
"3321","CCCCCCCC=CC(C#CC#CC(C=C)O)O",248.032,5.9195355
"3324","CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C",228.614,4.9100445
"3325","C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N",180.696,4.876032
"3326","CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3",337.683,4.9388871
"3327","CC(=CCCC(=CCCC(=CCO)C)C)C",250.657,6.2860542
"3328","CC(=CCCC(=CCCC(=CCSCC(=O)O)C)C)C",279.196,5.8207632
"3329","CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O",179.933,4.7386215
"3330","C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F",100.414,3.7378377
"3331","C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N",168.195,6.5347536
"3332","C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O",149.495,5.1870423
"3333","CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C",232.222,4.2428553
"3334","COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3",175.177,4.7731782
"3335","C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O",175.975,4.3497906
"3336","CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3",278.848,5.7029439
"3337","CCNC(C)CC1=CC(=CC=C1)C(F)(F)F",176.398,5.3600979
"3338","CCCCC(C1=CC=CC=C1)O",163.179,6.4631913
"3339","CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl",247.866,4.5323697
"3341","C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O",197.323,5.4888012
"3342","CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O",171.146,5.6191371
"3343","CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O",238.476,5.5070319
"3344","C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3",221.769,5.6594079
"3345","CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3",304.242,4.6431144
"3346","CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC",163.886,5.4430884
"3347","CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3",275.902,5.2583325
"3349","C1C(OC2=C(C13C(=O)NC(=O)N3)C=C(C=C2)F)C(=O)N",149.057,5.3655399
"3350","CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C",371.866,5.591655
"3351","C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl",257.878,5.2164291
"3352","C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F",116.51,4.4265228
"3354","CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4",297.057,3.6382491
"3356","C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F",250.778,4.7056974
"3357","CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F",231.273,3.9157911
"3360","C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC=C(C3=NC=C2)C(F)(F)F",235.067,3.8864043
"3361","COC1(C2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSCF",252.162,4.5353628
"3362","CCC(=O)C1=C(C=C(C=C1O)O)O",120.652,4.8164421
"3363","C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O",143.965,5.3089431
"3364","CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O",234.907,5.1897633
"3365","C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O",171.821,6.2833332
"3366","C1=NC(=O)NC(=C1F)N",61.33,4.6635219
"3367","C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F",164.424,5.4732915
"3368","C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(N=C2N)F",183.204,5.4784614
"3369","CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F",166.977,4.691004
"3370","CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O",343.391,4.9992933
"3371","C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F",147.069,4.1043564
"3372","C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO",304.079,4.3576815
"3373","CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C",187.122,5.0806512
"3374","CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O",160.836,4.4752287
"3375","CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F",316.247,4.6240674
"3378","C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F",307.848,4.8588897
"3379","CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C",346.724,4.797123
"3380","CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F",175.478,4.225713
"3381","CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C",342.039,4.7655594
"3382","CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C",368.302,4.7701851
"3383","C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O)C(=O)O",183.63,3.1397619
"3384","CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O",316.706,4.8520872
"3385","C1=C(C(=O)NC(=O)N1)F",54.028,5.4063549
"3386","CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F",214.483,5.6844411
"3387","CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F",306.02,4.9973886
"3390","CC12CC(C3C(C1CCC2(C(=O)CO)O)CC(C4=CC(=O)C=CC34C)F)O",302.078,4.7764434
"3391","C1C(C(C(C1O)C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)CC=CCCCC(=O)O)O",333.051,5.6645778
"3394","CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O",163.518,5.167179
"3395","CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)OC(C)OC(=O)C",230.295,5.2112592
"3396","C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F",365.176,5.1097659
"3397","CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F",149.398,4.4823033
"3398","C1COC2(N1CC(=O)N(C3=C2C=C(C=C3)Cl)CCO)C4=CC=CC=C4F",231.305,5.0983377
"3400","C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4F",208.366,4.6017552
"3401","C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=CC=C3F)N4C=CN=C4",217.463,5.1361596
"3403","CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F",306.657,4.1819049
"3404","COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F",236.668,4.7497776
"3405","C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N",263.488,3.2118684
"3406","CC1=CNN=C1",65.727,7.0808583
"3407","CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3",285.24,4.8899091
"3408","CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O",277.13,4.9802463
"3410","CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O",272.604,4.6831131
"3411","C1=NC(=O)C2=NNC(=C2N1)C3C(C(C(O3)CO)O)O",160.954,5.0401083
"3412","CC(=O)NC(CCCN(C=O)O)C(=O)NC(CO)C(=O)N(CCCC1C(=O)NC(C(=O)N1)CCCN(C=O)O)O",425.788,5.7464799
"3415","C(=O)(O)P(=O)(O)O",41.679,6.7450869
"3416","CCC(=C(CC)C1=CC=C(C=C1)OP(=O)(O)O)C2=CC=C(C=C2)OP(=O)(O)O",260.848,5.4139737
"3418","C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O",99.13,5.6335584
"3422","CC(C=CC1CC=CC(=O)O1)(C(CC(C=CC=CC=CCO)O)OP(=O)(O)O)O",303.489,4.2156453
"3423","CC1=C(C(=C(N1)C)C(=O)OC)C(=O)C2=CC=CC=C2CC3=CC=CC=C3",255.303,4.6934529
"3424","CC1=C(NC(=C1C(=O)C2=CC=CC=C2CC3=CC=CC=C3)C)C",244.028,4.4931873
"3426","C1C(C(C(C(O1)(CO)O)O)O)O",131.8,8.3444907
"3427","CC(=CCCC(=CCCC(=CCSC1=NC=NN1)C)C)C",277.229,5.7845739
"3428","C(CC(CNCCCNCCCN)N)CN=C(N)N",304.257,6.9858954
"3429","CC(C(C(C(CO)O)O)O)O",142.646,7.8639621
"3430","CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)C=CC=CC=CC=CC(=O)O)OC)C",374.979,3.153639
"3433","CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C",161.199,5.0362989
"3434","C1COCCN1CC2CN(C(=O)O2)N=CC3=CC=C(O3)[N+](=O)[O-]",205.055,3.4404324
"3435","C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]",110.27,3.7419192
"3437","C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O",153.634,4.7992998
"3438","C1=COC(=C1)CN",76.884,6.378024
"3439","CN(CC1=COC2=NC(=NC(=C12)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O",286.031,4.1302059
"3441","CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCO)SSCC2CCCO2)C",287.548,4.1049006
"3442","CCCCC1=CN=C(C=C1)C(=O)O",144.739,5.4945153
"3445","C1C(C=CC=C1C(=O)O)N",103.017,4.424346
"3446","C1CCC(CC1)(CC(=O)O)CN",171.761,7.3377207
"3447","CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N",257.611,4.7092347
"3448","C1CNCC2=C1C(=O)NO2",96.252,5.8006278
"3449","CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O",236.143,5.1247314
"3452","C#CC(CCC(=O)O)N",98.014,6.7012788
"3453","CCCCCC=CCC=CCC=CCCCCC(=O)O",296.417,6.5227812
"3454","C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N",163.978,5.6847132
"3455","C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F",363.703,4.9587504
"3456","C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4",373.05,5.0953446
"3457","CCOCN1C(=C(C(=O)NC1=O)C(C)C)CC2=CC(=CC(=C2)C)C",283.918,5.3252691
"3459","CC(=CCCC(=CCCC(=CCCC(=O)OCC=C(C)CCC=C(C)C)C)C)C",434.247,6.2955777
"3460","CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC",447.938,3.0309219
"3461","C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F",147.099,5.2901682
"3463","CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O",229.966,5.9845674
"3464","C(CSC(CC(=O)O)C(=O)O)N=C(N)N",149.734,5.5668939
"3467","CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC",447.066,7.0321524
"3469","C1=CC(=C(C=C1O)C(=O)O)O",83.589,4.8172584
"3470","CC1=CCCC(=CCC(CC1)C(=C)C)C",233.859,6.1783026
"3471","CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C(=O)C",396.607,5.069223
"3473","CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O",271.147,4.7938578
"3474","C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl",224.367,3.8785134
"3477","CN1C(=O)C23CC4=CC=CC(C4N2C(=O)C1(SS3)CO)O",179.69,4.4123736
"3479","C(C1C(C(C(C(=N1)NO)O)O)O)O",135.859,5.9491944
"3482","C1(C(C(OC(C1O)O)C(=O)N)O)O",128.811,7.2054801
"3483","C1(C2C(C(C(=O)O2)O)OC1O)O",102.345,6.7820925
"3484","C(CC(=O)NO)C(C(=O)O)N",113.668,6.9853512
"3485","C(CC=O)CC=O",82.257,6.1399365
"3487","CCC1(CCC(=O)NC1=O)C2=CC=CC=C2",172.012,5.825661
"3491","CC(C)(C(C(=O)NC1C(C(C(C(O1)CO)O)O)O)NC(=O)OC)SN=O",264.827,3.9234099
"3492","CC(C)(C(C(=O)NC1C(C(C(OC1O)CO)O)O)NC(=O)OC)SN=O",265.392,3.9089886
"3496","C(C(=O)O)NCP(=O)(O)O",91.121,7.2971778
"3498","CC(C)CC(CC(=O)NO)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC",314.866,5.2006473
"3501","CN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6N(C5=C31)CCC#N)CNC4=O",247.657,4.1473482
"3504","CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC2=CN=CC=C2",306.072,4.813449
"3505","COC(=O)N1CCN(C(C1)CN2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl",287.441,5.529072
"3508","C=CCC(C=O)C1CCCC1O",162.025,5.9320521
"3509","CCCN(CCC1=CC=CC=C1)C(=O)C2C(C(CC(O2)C(=O)O)N)NC(=O)C",322.265,6.1102776
"3510","CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C",268.472,4.3429881
"3511","CC1(C(CC2C1(C(CC34CC(C(C3O)CCC4C2(C)O)(C)O)O)O)O)C",350.207,7.9379733
"3512","CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC",214.265,4.59849
"3513","C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)Cl)C(=O)O",174.584,3.5713125
"3514","C(CC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(C(=O)O)N",196.978,3.9269472
"3515","CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C",189.43,3.1647951
"3516","COC1=CC=CC=C1OCC(CO)O",155.2,5.9233449
"3517","C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl",108.469,4.225713
"3518","C1CCCN(CCC1)CCN=C(N)N",217.404,6.7701201
"3519","C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl",119.755,6.0953121
"3520","C(=N)(N)N",48.871,7.0971843
"3521","C(CSSCCN=C(N)N)N=C(N)N",167.777,5.6580474
"3522","C1=NC2=C(N1C3C(C(C(O3)CO)OP(=O)(O)O)O)NC(=NC2=O)N",190.158,5.6849853
"3523","C1=NC2=C(N1C3C4C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O4)O)NC(=NC2=O)N",211.151,4.7386215
"3524","C1=NC2=C(N1C3C4C(C(O3)CO)OP(=S)(O4)O)NC(=NC2=O)N",172.156,5.5549215
"3525","C1=NC2=C(N1C3C(C(C(O3)CO)O)OP(=O)(O)O)NC(=NC2=O)N",191.063,5.6849853
"3526","C(CCCCN=C(N)N)CCCNCCCCCCCCN=C(N)N",400.903,7.1162313
"3531","CC(=CCC1CC2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)C(C2=O)(C1(C)C)CC=C(C)C)CC(CC=C(C)C)C(=C)C)C",536.068,3.771306
"3532","C1CNCC(=C1)C(=O)O",99.585,5.0852769
"3533","CC(=NCCSCCC(C(=O)O)N)N",175.887,5.7998115
"3534","C1COCCN1C2=CC=C(C=C2)SC3=CC=CC4=C3C(=NC(=N4)N)N",236.723,4.2270735
"3537","CC(C)(C)C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N",234.884,4.2295224
"3538","CC1=NN=C(C2=CC3=C(C=C2C1)OCO3)C4=CC=C(C=C4)N",195.154,4.2164616
"3539","CC1CC2=CC3=C(C=C2C(=NN1)C4=CC=C(C=C4)N)OCO3",210.852,4.1291175
"3541","C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br",248.688,4.274691
"3542","CC1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3",200.926,3.8624595
"3543","C1CCC(C1)N2C=NC3=C2N=C(N=C3NCC4=CC=CC=C4)NC5CCC(CC5)N",347.834,4.8659643
"3547","C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3",201.368,4.0355151
"3548","C1CC(CCNC1)SC2=CC=CC3=C2C=CN=C3",201.805,4.1255802
"3549","CCOC(=O)C1=C(OC2=C(C1C(C#N)C(=O)OCC)C=C(C=C2)Br)N",218.555,5.1554787
"3558","CC(C)(C(CCC(CBr)(C(=C)Cl)Cl)Br)Cl",157.72,6.397071
"3559","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",268.179,4.778076
"3563","C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Br)C4=CC=CC=C4F",189.39,5.5666218
"3568","COCC1=CC(=C(C(=C1C2=C(C(=C(C=C2COC)O)O)O)O)O)O",221.974,4.9206564
"3570","CCN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6NC5=C31)C(=O)NC4=O",217.083,3.5008386
"3575","CC1=CCCC2(C1C3C(CC2)C(=C)C(=O)O3)C",212.745,5.0651415
"3576","CC1C2C(C=CC1=O)C3CCC4C(=C(CCC=C(C)C)C(=O)O)C(CC4(C3(C(=O)C2OC(=O)C)C)C)OC(=O)C",462.549,4.5310092
"3580","CC=C1C(=C2C=C3C(=CC)C(=C(N3)C=C4C(=C(C(=CC5=C(C(=C(N5)C=C1N2)C)CCC(=O)O)N4)CCC(=O)O)C)C)C",442.314,1.6840269
"3586","CCCCCC=CCC1C(O1)C=CC(CC=CCCCC(=O)O)O",326.217,6.3614259
"3587","CCCCCC=CCC1C(O1)C(C=CCC=CCCCC(=O)O)O",326.761,6.3007476
"3589","C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl",89.261,5.7843018
"3590","CC(CCCC(C)(C)O)N",176.511,7.8400173
"3592","CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C",273.377,5.2684002
"3593","COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O",186.156,4.3775448
"3596","CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)O)C",270.931,5.450163
"3598","C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl",113.518,5.3054058
"3599","CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C",440.448,6.2359878
"3602","C1CCC(CC1)[Si](CCCN2CCCCC2)(C3=CC=CC=C3)O",329.581,5.0787465
"3603","C1CCC(CC1)[Si](CCCN2CCCCC2)(C3=CC=C(C=C3)F)O",325.749,4.7854227
"3606","CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O",238.552,5.6528775
"3607","CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N",425.952,6.8283495
"3608","CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2",183.025,5.3679888
"3610","CCCCCCC1=C(C=C(C=C1)O)O",185.187,5.8512384
"3611","CC(C)C1=CC(=O)C(=CC=C1)O",131.602,3.8885811
"3614","CN1C=C(N=C1)CCN",115.069,6.7102581
"3615","CC(CC1=CN=CN1)N",114.875,6.7007346
"3616","CC(=O)NCCCCCCNC(=O)C",200.915,6.2558511
"3623","CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O",232.298,5.2167012
"3626","C(CCN=C(N)N)CC(C(=O)O)N",167.169,6.274626
"3627","CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",253.808,5.0860932
"3630","CC=C1C2CC(CC1(C3=C(C2)NC(=O)C=C3)N)C",215.417,3.8853159
"3631","CC1=CC2CC3=C(C=CC(=O)N3)C4(C1)C2CCCN4",222.457,4.6858341
"3632","CCC1=CC2CC(C1)C3=C(C4=C(C=C(C=C4)Cl)N=C3C2)N",221.266,4.5310092
"3634","CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O",272.299,3.5223345
"3635","CCN(CC)CCCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O",290.567,3.5051922
"3637","C1=CC=C2C(=C1)C=NN=C2NN",105.011,4.4589027
"3638","CN1CCC2=CC3=C(C=C2C1O)OCO3",152.223,5.4199599
"3640","CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O",321.397,4.9818789
"3646","CN1CCC2=CC3=C(C(=C2C1)OC)OCO3",171.464,5.7897438
"3648","CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4",221.87,4.8836508
"3649","CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O",286.559,4.4210808
"3650","C1(C(NC(=O)NC1=O)O)F",72.824,6.1383039
"3651","CC(CC1=CC=C(C=C1)O)N",136.931,5.6890668
"3652","CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO",278.902,4.4972688
"3655","C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O",165.735,4.5127785
"3657","C(=O)(N)NO",45.96,7.6680501
"3658","C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl",299.607,4.9854162
"3660","C1CNC(=O)C2=NC(=CC2C1C3=NC(=NC3=O)N)Br",144.157,3.6110391
"3661","CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3",251.553,5.4455373
"3662","CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C",532.201,4.5282882
